user_no,class_no,user_name,start_datetime,end_datetime,company_name,event_kind,result_kind
20223048,s2a104,田中翔太,2024-03-15 01:00:00+00,2024-03-15 01:45:00+00,株式会社エッジ,試験_面接,結果待ち
20232037,j2a104,小林健太,2024-03-15 04:00:00+00,2024-03-15 05:00:00+00,株式会社ルミナス,説明会_合,他
20232030,j2a117,鈴木直樹,2024-03-15 04:00:00+00,2024-03-15 05:30:00+00,株式会社ステラ,試験_適正,不合格
20214079,r3a121,林海斗,2024-03-15 04:00:00+00,2024-03-15 04:45:00+00,株式会社オーシャン,試験_面接,結果待ち
20214056,r3a141,渡辺陸,2024-03-15 04:00:00+00,2024-03-15 05:00:00+00,株式会社グリーン,説明会_単,他
20214028,r3a237,吉田優奈,2024-03-15 04:00:00+00,2024-03-15 04:45:00+00,株式会社コア,試験_面接,不合格
20214028,r3a237,吉田優奈,2024-03-15 04:00:00+00,2024-03-15 05:00:00+00,株式会社アーク,説明会_合,他
20223040,s2a205,橋本健太,2024-03-15 04:00:00+00,2024-03-15 04:45:00+00,株式会社アルファ,試験_面接,継続（合格）
20232015,j1a101,加藤花子,2024-03-15 06:00:00+00,2024-03-15 07:00:00+00,株式会社ミライ,説明会_単,他
20214087,r3a104,高橋陸,2024-03-15 06:00:00+00,2024-03-15 06:45:00+00,株式会社オメガ,試験_面接,不合格
20214075,r3a135,前田優樹,2024-03-15 06:00:00+00,2024-03-15 07:00:00+00,株式会社ネクスト,説明会_合,他
20214004,r3a224,阿部杏奈,2024-03-15 06:00:00+00,2024-03-15 06:45:00+00,株式会社スカイ,試験_面接,継続（合格）
20223025,s2a108,高橋海斗,2024-03-15 06:00:00+00,2024-03-15 06:45:00+00,株式会社ユニオン,試験_面接,継続（合格）
20223020,s2a308,山本遥,2024-03-15 06:00:00+00,2024-03-15 06:45:00+00,株式会社グリーン,試験_面接,結果待ち
20223032,s2a403,前田陸,2024-03-15 06:00:00+00,2024-03-15 07:00:00+00,株式会社フォース,セミナー,他
20232006,j2a101,森遥,2024-03-16 01:00:00+00,2024-03-16 01:45:00+00,株式会社リンク,試験_面接,結果待ち
20232049,j2a102,鈴木凛,2024-03-16 01:00:00+00,2024-03-16 02:30:00+00,株式会社コア,試験_適正,継続（合格）
20232002,j2a115,田中海斗,2024-03-16 01:00:00+00,2024-03-16 01:45:00+00,株式会社アセント,試験_面接,結果待ち
20214086,r3a138,井上結衣,2024-03-16 01:00:00+00,2024-03-16 02:00:00+00,株式会社シグマ,説明会_合,他
20214066,r3a214,池田優樹,2024-03-16 01:00:00+00,2024-03-16 01:30:00+00,株式会社シグマ,試験_他,内定
20214049,r3a236,伊藤健太,2024-03-16 01:00:00+00,2024-03-16 01:45:00+00,株式会社ステラ,試験_面接,結果待ち
20214085,r3a240,鈴木悠斗,2024-03-16 01:00:00+00,2024-03-16 01:45:00+00,株式会社シード,試験_面接,結果待ち
20223003,s2a103,加藤翔太,2024-03-16 01:00:00+00,2024-03-16 01:45:00+00,株式会社コア,試験_面接,結果待ち
20223041,s2a106,藤田海斗,2024-03-16 01:00:00+00,2024-03-16 02:00:00+00,株式会社ミライ,説明会_合,他
20223011,s2a107,小林結衣,2024-03-16 01:00:00+00,2024-03-16 02:00:00+00,株式会社レイヤー,説明会_単,他
20223053,s2a206,吉田健太,2024-03-16 01:00:00+00,2024-03-16 02:00:00+00,株式会社ミライ,説明会_合,他
20223042,s2a207,阿部優樹,2024-03-16 01:00:00+00,2024-03-16 02:30:00+00,株式会社フロンティア,試験_適正,継続（合格）
20232039,j1a103,林優樹,2024-03-16 04:00:00+00,2024-03-16 04:45:00+00,株式会社ビジョン,試験_面接,継続（合格）
20232040,j1a104,松本優奈,2024-03-16 04:00:00+00,2024-03-16 04:45:00+00,株式会社シード,試験_面接,結果待ち
20232046,j1a105,中島花子,2024-03-16 04:00:00+00,2024-03-16 05:00:00+00,株式会社クロス,セミナー,他
20232026,j2a109,山本美咲,2024-03-16 04:00:00+00,2024-03-16 05:00:00+00,株式会社ストリーム,説明会_合,他
20232002,j2a115,田中海斗,2024-03-16 04:00:00+00,2024-03-16 05:00:00+00,株式会社アセント,インターン,他
20214040,r3a113,森優樹,2024-03-16 04:00:00+00,2024-03-16 04:45:00+00,株式会社ホライズン,試験_面接,継続（合格）
20214022,r3a130,佐々木美咲,2024-03-16 04:00:00+00,2024-03-16 04:45:00+00,株式会社ネクスト,試験_面接,結果待ち
20223025,s2a108,高橋海斗,2024-03-16 04:00:00+00,2024-03-16 05:00:00+00,株式会社ユニオン,説明会_単,他
20223015,s2a302,加藤翔太,2024-03-16 04:00:00+00,2024-03-16 04:45:00+00,株式会社フロンティア,試験_面接,結果待ち
20232032,j1a107,小林健太,2024-03-16 06:00:00+00,2024-03-16 07:30:00+00,株式会社テックワークス,試験_適正,結果待ち
20232002,j2a115,田中海斗,2024-03-16 06:00:00+00,2024-03-16 07:30:00+00,株式会社アトラス,試験_適正,結果待ち
20214089,r3a122,佐々木直樹,2024-03-16 06:00:00+00,2024-03-16 06:45:00+00,株式会社エンジン,試験_面接,継続（合格）
20214020,r3a125,高橋凛,2024-03-16 06:00:00+00,2024-03-16 07:00:00+00,株式会社ベータ,説明会_単,他
20214062,r3a129,松本翔太,2024-03-16 06:00:00+00,2024-03-16 07:30:00+00,株式会社ホライズン,試験_適正,結果待ち
20214037,r3a136,斎藤凛,2024-03-16 06:00:00+00,2024-03-16 06:45:00+00,株式会社エコー,試験_面接,継続（合格）
20214028,r3a237,吉田優奈,2024-03-16 06:00:00+00,2024-03-16 07:00:00+00,株式会社エコー,説明会_単,他
20223049,s2a210,山田優奈,2024-03-16 06:00:00+00,2024-03-16 06:45:00+00,株式会社クラフト,試験_面接,辞退
20223058,s2a305,藤田海斗,2024-03-16 06:00:00+00,2024-03-16 06:45:00+00,株式会社ルミナス,試験_面接,結果待ち
20232016,j1a111,高橋結衣,2024-03-17 01:00:00+00,2024-03-17 02:00:00+00,株式会社フォース,説明会_合,他
20232048,j2a107,山口海斗,2024-03-17 01:00:00+00,2024-03-17 02:30:00+00,株式会社ライト,試験_適正,継続（合格）
20232031,j2a116,佐藤大輔,2024-03-17 01:00:00+00,2024-03-17 01:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20214051,r3a117,山口陸,2024-03-17 01:00:00+00,2024-03-17 01:45:00+00,株式会社イプシロン,試験_面接,不合格
20214012,r3a127,渡辺結衣,2024-03-17 01:00:00+00,2024-03-17 01:45:00+00,株式会社シグマ,試験_面接,結果待ち
20214048,r3a226,加藤直樹,2024-03-17 01:00:00+00,2024-03-17 01:45:00+00,株式会社シグマ,試験_面接,継続（合格）
20214085,r3a240,鈴木悠斗,2024-03-17 01:00:00+00,2024-03-17 02:00:00+00,株式会社イプシロン,インターン,他
20223050,s2a203,佐々木結衣,2024-03-17 01:00:00+00,2024-03-17 01:45:00+00,株式会社ネクスト,試験_面接,結果待ち
20223052,s2a211,山下美咲,2024-03-17 01:00:00+00,2024-03-17 02:00:00+00,株式会社ユニオン,セミナー,他
20232018,j1a110,林杏奈,2024-03-17 04:00:00+00,2024-03-17 05:00:00+00,株式会社ガンマ,インターン,他
20232049,j2a102,鈴木凛,2024-03-17 04:00:00+00,2024-03-17 04:45:00+00,株式会社フォース,試験_面接,結果待ち
20214003,r3a105,木村凛,2024-03-17 04:00:00+00,2024-03-17 05:30:00+00,株式会社ブルーム,試験_適正,結果待ち
20214034,r3a132,田中翔太,2024-03-17 04:00:00+00,2024-03-17 04:45:00+00,株式会社アトラス,試験_面接,継続（合格）
20214037,r3a136,斎藤凛,2024-03-17 04:00:00+00,2024-03-17 04:45:00+00,株式会社エコー,試験_面接,継続（合格）
20214023,r3a137,中島葵,2024-03-17 04:00:00+00,2024-03-17 04:45:00+00,株式会社プライム,試験_面接,結果待ち
20214080,r3a207,中島大輔,2024-03-17 04:00:00+00,2024-03-17 05:00:00+00,株式会社サンライズ,インターン,他
20214066,r3a214,池田優樹,2024-03-17 04:00:00+00,2024-03-17 05:30:00+00,株式会社シグマ,試験_適正,継続（合格）
20214048,r3a226,加藤直樹,2024-03-17 04:00:00+00,2024-03-17 04:45:00+00,株式会社アルファ,試験_面接,不合格
20223001,s2a113,中島結衣,2024-03-17 04:00:00+00,2024-03-17 05:00:00+00,株式会社オメガ,インターン,他
20223058,s2a305,藤田海斗,2024-03-17 04:00:00+00,2024-03-17 05:30:00+00,株式会社クロス,試験_適正,結果待ち
20214003,r3a105,木村凛,2024-03-17 06:00:00+00,2024-03-17 06:45:00+00,株式会社リンク,試験_面接,辞退
20214051,r3a117,山口陸,2024-03-17 06:00:00+00,2024-03-17 06:45:00+00,株式会社クロス,試験_面接,継続（合格）
20214037,r3a136,斎藤凛,2024-03-17 06:00:00+00,2024-03-17 06:45:00+00,株式会社エコー,試験_面接,継続（合格）
20214056,r3a141,渡辺陸,2024-03-17 06:00:00+00,2024-03-17 07:00:00+00,株式会社ユニオン,セミナー,他
20214019,r3a204,高橋杏奈,2024-03-17 06:00:00+00,2024-03-17 07:00:00+00,株式会社ブリッジ,インターン,他
20214004,r3a224,阿部杏奈,2024-03-17 06:00:00+00,2024-03-17 06:45:00+00,株式会社オービット,試験_面接,結果待ち
20214005,r3a230,鈴木凛,2024-03-17 06:00:00+00,2024-03-17 07:00:00+00,株式会社ステラ,説明会_合,他
20223016,s2a411,前田優樹,2024-03-17 06:00:00+00,2024-03-17 06:45:00+00,株式会社レイヤー,試験_面接,結果待ち
20232010,j1a109,山田直樹,2024-03-18 01:00:00+00,2024-03-18 01:45:00+00,株式会社コア,試験_面接,結果待ち
20232016,j1a111,高橋結衣,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社スカイ,セミナー,他
20232001,j1a119,田中海斗,2024-03-18 01:00:00+00,2024-03-18 01:45:00+00,株式会社アビリティ,試験_面接,結果待ち
20214035,r3a107,斎藤葵,2024-03-18 01:00:00+00,2024-03-18 01:45:00+00,株式会社テックワークス,試験_面接,結果待ち
20214036,r3a112,阿部翔太,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社フォーカス,説明会_単,他
20214062,r3a129,松本翔太,2024-03-18 01:00:00+00,2024-03-18 01:45:00+00,株式会社リーフ,試験_面接,結果待ち
20214082,r3a203,前田凛,2024-03-18 01:00:00+00,2024-03-18 02:30:00+00,株式会社リーフ,試験_適正,継続（合格）
20214015,r3a241,中島凛,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社アルファ,インターン,他
20223033,s2a212,山口悠斗,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社クロス,セミナー,他
20223047,s2a213,伊藤彩香,2024-03-18 01:00:00+00,2024-03-18 01:45:00+00,株式会社ライト,試験_面接,結果待ち
20223058,s2a305,藤田海斗,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社ルミナス,インターン,他
20223020,s2a308,山本遥,2024-03-18 01:00:00+00,2024-03-18 02:00:00+00,株式会社グリーン,インターン,他
20232015,j1a101,加藤花子,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社オービット,説明会_単,他
20232010,j1a109,山田直樹,2024-03-18 04:00:00+00,2024-03-18 05:30:00+00,株式会社オーシャン,試験_適正,結果待ち
20232010,j1a109,山田直樹,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社クレスト,説明会_単,他
20232018,j1a110,林杏奈,2024-03-18 04:00:00+00,2024-03-18 04:45:00+00,株式会社ガンマ,試験_面接,継続（合格）
20223040,s2a205,橋本健太,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社クレスト,インターン,他
20223015,s2a302,加藤翔太,2024-03-18 04:00:00+00,2024-03-18 04:45:00+00,株式会社ブリッジ,試験_面接,結果待ち
20223015,s2a302,加藤翔太,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社グロース,インターン,他
20223058,s2a305,藤田海斗,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社ベータ,説明会_合,他
20223008,s2a405,前田杏奈,2024-03-18 04:00:00+00,2024-03-18 05:00:00+00,株式会社フォーカス,説明会_単,他
20223008,s2a405,前田杏奈,2024-03-18 04:00:00+00,2024-03-18 04:45:00+00,株式会社オメガ,試験_面接,継続（合格）
20232040,j1a104,松本優奈,2024-03-18 06:00:00+00,2024-03-18 06:45:00+00,株式会社フォーカス,試験_面接,継続（合格）
20232008,j1a112,山崎太郎,2024-03-18 06:00:00+00,2024-03-18 07:30:00+00,株式会社アセント,試験_適正,結果待ち
20232004,j1a113,山田結衣,2024-03-18 06:00:00+00,2024-03-18 06:30:00+00,株式会社グリーン,試験_他,内定
20214088,r3a103,小林太郎,2024-03-18 06:00:00+00,2024-03-18 07:30:00+00,株式会社ブルーム,試験_適正,不合格
20214063,r3a134,田中太郎,2024-03-18 06:00:00+00,2024-03-18 06:45:00+00,株式会社テックワークス,試験_面接,不合格
20223029,s2a101,山口花子,2024-03-18 06:00:00+00,2024-03-18 06:45:00+00,株式会社モデスト,試験_面接,継続（合格）
20223050,s2a203,佐々木結衣,2024-03-18 06:00:00+00,2024-03-18 06:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20232014,j1a115,山田拓也,2024-03-19 01:00:00+00,2024-03-19 02:00:00+00,株式会社シード,説明会_合,他
20232034,j1a120,木村優奈,2024-03-19 01:00:00+00,2024-03-19 01:45:00+00,株式会社ユニオン,試験_面接,結果待ち
20214013,r3a109,田中陸,2024-03-19 01:00:00+00,2024-03-19 01:45:00+00,株式会社スカイ,試験_面接,結果待ち
20214067,r3a126,斎藤大輔,2024-03-19 01:00:00+00,2024-03-19 01:45:00+00,株式会社グロース,試験_面接,継続（合格）
20214010,r3a133,森遥,2024-03-19 01:00:00+00,2024-03-19 02:00:00+00,株式会社コア,説明会_単,他
20214017,r3a220,山田花子,2024-03-19 01:00:00+00,2024-03-19 01:45:00+00,株式会社ステラ,試験_面接,不合格
20214072,r3a225,高橋陽菜,2024-03-19 01:00:00+00,2024-03-19 02:30:00+00,株式会社ノヴァ,試験_適正,結果待ち
20232013,j1a118,田中優樹,2024-03-19 04:00:00+00,2024-03-19 05:00:00+00,株式会社テックワークス,説明会_単,他
20232049,j2a102,鈴木凛,2024-03-19 04:00:00+00,2024-03-19 04:45:00+00,株式会社フォース,試験_面接,継続（合格）
20214071,r3a128,斎藤優樹,2024-03-19 04:00:00+00,2024-03-19 05:30:00+00,株式会社レイヤー,試験_適正,継続（合格）
20214053,r3a201,池田翔太,2024-03-19 04:00:00+00,2024-03-19 04:45:00+00,株式会社ベータ,試験_面接,継続（合格）
20214014,r3a228,山下翔太,2024-03-19 04:00:00+00,2024-03-19 04:45:00+00,株式会社シグマ,試験_面接,結果待ち
20214058,r3a234,森優奈,2024-03-19 04:00:00+00,2024-03-19 04:30:00+00,株式会社マーブル,試験_他,内定
20223025,s2a108,高橋海斗,2024-03-19 04:00:00+00,2024-03-19 05:00:00+00,株式会社コア,インターン,他
20223052,s2a211,山下美咲,2024-03-19 04:00:00+00,2024-03-19 05:30:00+00,株式会社ユニオン,試験_適正,結果待ち
20223044,s2a301,佐々木美咲,2024-03-19 04:00:00+00,2024-03-19 05:00:00+00,株式会社フォーカス,説明会_単,他
20232039,j1a103,林優樹,2024-03-19 06:00:00+00,2024-03-19 07:00:00+00,株式会社オービット,セミナー,他
20232002,j2a115,田中海斗,2024-03-19 06:00:00+00,2024-03-19 07:00:00+00,株式会社ガンマ,インターン,他
20214080,r3a207,中島大輔,2024-03-19 06:00:00+00,2024-03-19 06:45:00+00,株式会社サンライズ,試験_面接,継続（合格）
20223060,s2a201,渡辺翔太,2024-03-19 06:00:00+00,2024-03-19 07:00:00+00,株式会社イノベーション,説明会_単,他
20223053,s2a206,吉田健太,2024-03-19 06:00:00+00,2024-03-19 07:00:00+00,株式会社ミライ,説明会_単,他
20223031,s2a409,佐藤凛,2024-03-19 06:00:00+00,2024-03-19 07:00:00+00,株式会社ストリーム,説明会_単,他
20232015,j1a101,加藤花子,2024-03-20 01:00:00+00,2024-03-20 02:00:00+00,株式会社クレスト,セミナー,他
20232032,j1a107,小林健太,2024-03-20 01:00:00+00,2024-03-20 02:00:00+00,株式会社テックワークス,インターン,他
20232032,j1a107,小林健太,2024-03-20 01:00:00+00,2024-03-20 02:00:00+00,株式会社テックワークス,インターン,他
20232001,j1a119,田中海斗,2024-03-20 01:00:00+00,2024-03-20 02:30:00+00,株式会社シード,試験_適正,不合格
20232037,j2a104,小林健太,2024-03-20 01:00:00+00,2024-03-20 02:00:00+00,株式会社オーシャン,説明会_合,他
20232048,j2a107,山口海斗,2024-03-20 01:00:00+00,2024-03-20 02:30:00+00,株式会社ガンマ,試験_適正,結果待ち
20214012,r3a127,渡辺結衣,2024-03-20 01:00:00+00,2024-03-20 02:30:00+00,株式会社ホライズン,試験_適正,不合格
20223025,s2a108,高橋海斗,2024-03-20 01:00:00+00,2024-03-20 01:30:00+00,株式会社ユニオン,試験_他,内定
20223022,s2a112,山口葵,2024-03-20 01:00:00+00,2024-03-20 01:45:00+00,株式会社ホライズン,試験_面接,辞退
20223022,s2a112,山口葵,2024-03-20 01:00:00+00,2024-03-20 01:45:00+00,株式会社クレスト,試験_面接,不合格
20232015,j1a101,加藤花子,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社ミライ,セミナー,他
20232040,j1a104,松本優奈,2024-03-20 04:00:00+00,2024-03-20 04:45:00+00,株式会社ガンマ,試験_面接,結果待ち
20232011,j2a103,吉田彩香,2024-03-20 04:00:00+00,2024-03-20 05:30:00+00,株式会社ルミナス,試験_適正,結果待ち
20232028,j2a106,山口優奈,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社ストリーム,説明会_単,他
20232002,j2a115,田中海斗,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社アトラス,説明会_合,他
20214086,r3a138,井上結衣,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社アトラス,セミナー,他
20214045,r3a205,池田優奈,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社アルファ,セミナー,他
20214007,r3a218,吉田葵,2024-03-20 04:00:00+00,2024-03-20 04:45:00+00,株式会社エコー,試験_面接,結果待ち
20214048,r3a226,加藤直樹,2024-03-20 04:00:00+00,2024-03-20 04:30:00+00,株式会社シグマ,試験_他,内定
20223011,s2a107,小林結衣,2024-03-20 04:00:00+00,2024-03-20 05:00:00+00,株式会社アルファ,説明会_合,他
20223049,s2a210,山田優奈,2024-03-20 04:00:00+00,2024-03-20 04:45:00+00,株式会社サンライズ,試験_面接,継続（合格）
20223020,s2a308,山本遥,2024-03-20 04:00:00+00,2024-03-20 04:45:00+00,株式会社リーフ,試験_面接,継続（合格）
20232015,j1a101,加藤花子,2024-03-20 06:00:00+00,2024-03-20 07:30:00+00,株式会社オービット,試験_適正,継続（合格）
20232046,j1a105,中島花子,2024-03-20 06:00:00+00,2024-03-20 07:00:00+00,株式会社エンジン,説明会_単,他
20232049,j2a102,鈴木凛,2024-03-20 06:00:00+00,2024-03-20 07:00:00+00,株式会社コア,説明会_合,他
20232037,j2a104,小林健太,2024-03-20 06:00:00+00,2024-03-20 07:00:00+00,株式会社ノヴァ,説明会_単,他
20232028,j2a106,山口優奈,2024-03-20 06:00:00+00,2024-03-20 06:45:00+00,株式会社ミライ,試験_面接,結果待ち
20214078,r3a140,山本悠斗,2024-03-20 06:00:00+00,2024-03-20 07:30:00+00,株式会社アルファ,試験_適正,結果待ち
20214053,r3a201,池田翔太,2024-03-20 06:00:00+00,2024-03-20 06:45:00+00,株式会社シグマ,試験_面接,辞退
20214048,r3a226,加藤直樹,2024-03-20 06:00:00+00,2024-03-20 07:00:00+00,株式会社シグマ,セミナー,他
20232037,j2a104,小林健太,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社ノヴァ,試験_面接,結果待ち
20214022,r3a130,佐々木美咲,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社ネクスト,試験_面接,継続（合格）
20214082,r3a203,前田凛,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社リーフ,試験_面接,結果待ち
20214021,r3a206,石川優樹,2024-03-21 01:00:00+00,2024-03-21 02:30:00+00,株式会社フォーカス,試験_適正,結果待ち
20214066,r3a214,池田優樹,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社シグマ,試験_面接,継続（合格）
20214043,r3a223,清水杏奈,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社プライム,試験_面接,結果待ち
20223024,s2a208,佐藤翔太,2024-03-21 01:00:00+00,2024-03-21 02:00:00+00,株式会社ユニオン,説明会_合,他
20223013,s2a312,清水杏奈,2024-03-21 01:00:00+00,2024-03-21 01:45:00+00,株式会社クレスト,試験_面接,継続（合格）
20232046,j1a105,中島花子,2024-03-21 04:00:00+00,2024-03-21 05:30:00+00,株式会社アーク,試験_適正,継続（合格）
20232021,j2a119,中村直樹,2024-03-21 04:00:00+00,2024-03-21 05:30:00+00,株式会社テックワークス,試験_適正,結果待ち
20214010,r3a133,森遥,2024-03-21 04:00:00+00,2024-03-21 05:00:00+00,株式会社フォーカス,説明会_合,他
20214085,r3a240,鈴木悠斗,2024-03-21 04:00:00+00,2024-03-21 05:30:00+00,株式会社クロス,試験_適正,不合格
20223048,s2a104,田中翔太,2024-03-21 04:00:00+00,2024-03-21 05:00:00+00,株式会社エッジ,セミナー,他
20223009,s2a209,山本優樹,2024-03-21 04:00:00+00,2024-03-21 04:45:00+00,株式会社コア,試験_面接,不合格
20223036,s2a408,高橋海斗,2024-03-21 04:00:00+00,2024-03-21 05:00:00+00,株式会社ステラ,説明会_単,他
20223031,s2a409,佐藤凛,2024-03-21 04:00:00+00,2024-03-21 04:45:00+00,株式会社ストリーム,試験_面接,継続（合格）
20223031,s2a409,佐藤凛,2024-03-21 04:00:00+00,2024-03-21 04:45:00+00,株式会社ストリーム,試験_面接,継続（合格）
20232015,j1a101,加藤花子,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社オービット,試験_面接,継続（合格）
20232046,j1a105,中島花子,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社クロス,試験_面接,結果待ち
20232005,j1a108,林優奈,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社モデスト,試験_面接,不合格
20232002,j2a115,田中海斗,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社ブリッジ,試験_面接,不合格
20214051,r3a117,山口陸,2024-03-21 06:00:00+00,2024-03-21 07:00:00+00,株式会社ライト,説明会_単,他
20214046,r3a118,田中優樹,2024-03-21 06:00:00+00,2024-03-21 07:00:00+00,株式会社イプシロン,説明会_合,他
20214010,r3a133,森遥,2024-03-21 06:00:00+00,2024-03-21 07:00:00+00,株式会社レイヤー,セミナー,他
20214080,r3a207,中島大輔,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社サンライズ,試験_面接,結果待ち
20214027,r3a219,山田杏奈,2024-03-21 06:00:00+00,2024-03-21 07:00:00+00,株式会社コア,インターン,他
20214043,r3a223,清水杏奈,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社パルス,試験_面接,結果待ち
20223019,s2a306,吉田優樹,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社シード,試験_面接,継続（合格）
20223031,s2a409,佐藤凛,2024-03-21 06:00:00+00,2024-03-21 07:30:00+00,株式会社ルミナス,試験_適正,結果待ち
20223031,s2a409,佐藤凛,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社エコー,試験_面接,結果待ち
20223031,s2a409,佐藤凛,2024-03-21 06:00:00+00,2024-03-21 06:45:00+00,株式会社オービット,試験_面接,結果待ち
20232004,j1a113,山田結衣,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社グリーン,試験_面接,継続（合格）
20232001,j1a119,田中海斗,2024-03-22 01:00:00+00,2024-03-22 02:30:00+00,株式会社クラフト,試験_適正,辞退
20232001,j1a119,田中海斗,2024-03-22 01:00:00+00,2024-03-22 02:30:00+00,株式会社リンク,試験_適正,結果待ち
20232030,j2a117,鈴木直樹,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社エンジン,試験_面接,結果待ち
20214071,r3a128,斎藤優樹,2024-03-22 01:00:00+00,2024-03-22 02:00:00+00,株式会社レイヤー,説明会_単,他
20214032,r3a131,山田結衣,2024-03-22 01:00:00+00,2024-03-22 02:00:00+00,株式会社シグマ,説明会_合,他
20214010,r3a133,森遥,2024-03-22 01:00:00+00,2024-03-22 02:30:00+00,株式会社コア,試験_適正,継続（合格）
20214047,r3a210,加藤翔太,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社ルミナス,試験_面接,結果待ち
20214048,r3a226,加藤直樹,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社シグマ,試験_面接,継続（合格）
20223029,s2a101,山口花子,2024-03-22 01:00:00+00,2024-03-22 02:30:00+00,株式会社ノヴァ,試験_適正,結果待ち
20223028,s2a105,佐々木太郎,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社マーブル,試験_面接,結果待ち
20223042,s2a207,阿部優樹,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社フロンティア,試験_面接,継続（合格）
20223047,s2a213,伊藤彩香,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社ベータ,試験_面接,結果待ち
20223058,s2a305,藤田海斗,2024-03-22 01:00:00+00,2024-03-22 02:00:00+00,株式会社クロス,説明会_合,他
20223035,s2a310,斎藤悠斗,2024-03-22 01:00:00+00,2024-03-22 01:45:00+00,株式会社アトラス,試験_面接,継続（合格）
20232046,j1a105,中島花子,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社アーク,説明会_単,他
20232046,j1a105,中島花子,2024-03-22 04:00:00+00,2024-03-22 05:30:00+00,株式会社エンジン,試験_適正,不合格
20232010,j1a109,山田直樹,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社オーシャン,説明会_合,他
20232014,j1a115,山田拓也,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社シード,試験_面接,継続（合格）
20232045,j2a111,石川結衣,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社ステラ,試験_面接,結果待ち
20214035,r3a107,斎藤葵,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社テックワークス,説明会_合,他
20214079,r3a121,林海斗,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社ノヴァ,説明会_単,他
20214062,r3a129,松本翔太,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社ライト,説明会_単,他
20214056,r3a141,渡辺陸,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社ユニオン,試験_面接,継続（合格）
20214076,r3a212,前田結衣,2024-03-22 04:00:00+00,2024-03-22 05:00:00+00,株式会社エッジ,インターン,他
20214008,r3a213,山崎葵,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社イプシロン,試験_面接,不合格
20214014,r3a228,山下翔太,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社シード,試験_面接,結果待ち
20214002,r3a231,中島海斗,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社フォーカス,試験_面接,継続（合格）
20214085,r3a240,鈴木悠斗,2024-03-22 04:00:00+00,2024-03-22 04:45:00+00,株式会社イプシロン,試験_面接,結果待ち
20223025,s2a108,高橋海斗,2024-03-22 04:00:00+00,2024-03-22 05:30:00+00,株式会社コア,試験_適正,結果待ち
